state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,20,0.5,9.999989723462871,9.999994884307865
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,21,0.525,10.000774378997182,10.00006710172188
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,22,0.55,10.001554325997365,10.000138877087599
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,23,0.5750000000000001,10.002324752279376,10.000209767797747
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,24,0.6000000000000001,10.00308090206714,10.000279336642594
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,25,0.625,10.003818105456597,10.000347154509047
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,26,0.65,10.004531807403358,10.000412803031157
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,27,0.675,10.005217596050393,10.000475877175532
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,28,0.7000000000000001,10.005871230215162,10.000535987745609
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,29,0.7250000000000001,10.00648866585963,10.00059276378914
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,30,0.75,10.007066081372107,10.000645854893877
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,31,0.775,10.007599901496375,10.000694933357064
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,32,0.8,10.008086819751558,10.000739696215161
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,33,0.8250000000000001,10.008523819195142,10.000779867121047
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,34,0.8500000000000001,10.008908191391845,10.000815198056884
