state_id,reflection_partner_id,case,mesh,requested_amplitude,measured_amplitude,chi,chi_star_disc,chi_star_continuum,alpha_n0,beta_n0,theory_c2,point_c2,delta_chi,delta_chi_over_amplitude_squared,solver_success,function_evaluations,system_residual_max,full_stationary_residual_max,elliptic_residual_max,amplitude_error,mass_constraint_error,u_min,v_min,sensitivity_denominator_min
nonminimal-beta3__N0080__Aplus_0p0025,nonminimal-beta3__N0080__Aminus_0p0025,nonminimal-beta3,80,0.0025,0.002500000000000015,95.75724022127473,95.75736259380922,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.57960551862925,-0.00012237253449143282,-19.57960551862925,True,172,2.538413923502958e-12,2.538413923502958e-12,2.745581539898012e-12,1.474514954580286e-17,,0.9974988103131565,0.9997669078278449,1.999766907827845
nonminimal-beta3__N0080__Aplus_0p005,nonminimal-beta3__N0080__Aminus_0p005,nonminimal-beta3,80,0.005,0.005000000000000001,95.75687310302779,95.75736259380922,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.57963125732931,-0.0004894907814332328,-19.57963125732931,True,175,1.8682833058392134e-12,1.8682833058392134e-12,2.6578739209526248e-12,8.673617379884035e-19,,0.9949952365555564,0.9995276831680955,1.9995276831680955
nonminimal-beta3__N0080__Aplus_0p01,nonminimal-beta3__N0080__Aminus_0p01,nonminimal-beta3,80,0.01,0.010000000000000005,95.75540461699153,95.75736259380922,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.579768176924972,-0.001957976817692497,-19.579768176924972,True,263,1.894706613825292e-12,1.894706613825292e-12,3.4483527144857362e-12,5.204170427930421e-18,,0.9899809080890892,0.9990308341492387,1.9990308341492387
nonminimal-beta3__N0080__Aplus_0p02,nonminimal-beta3__N0080__Aminus_0p02,nonminimal-beta3,80,0.02,0.02,95.74953045721055,95.75736259380922,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.580341496663323,-0.007832136598665329,-19.580341496663323,True,88,2.1875834477214084e-12,2.1875834477214084e-12,2.787547970228843e-12,0.0,,0.9799233209437694,0.9979635065966949,1.9979635065966947
nonminimal-beta3__N0160__Aminus_0p02,nonminimal-beta3__N0160__Aplus_0p02,nonminimal-beta3,160,-0.02,-0.020000000000000004,95.7570357709462,95.76489405754216,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.64571648990443,-0.007858286595961772,-19.64571648990443,True,168,7.774891841449971e-12,7.774891841449971e-12,1.0591971744133843e-11,-3.469446951953614e-18,,0.9799227506272142,0.9979631237356573,1.9979631237356572
nonminimal-beta3__N0160__Aminus_0p01,nonminimal-beta3__N0160__Aplus_0p01,nonminimal-beta3,160,-0.01,-0.01,95.76292954562993,95.76489405754216,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.645119122344568,-0.0019645119122344568,-19.645119122344568,True,340,8.183675959116954e-12,8.183675959116954e-12,1.3642420526593924e-11,0.0,,0.9899807655279834,0.9990307787672625,1.9990307787672625
nonminimal-beta3__N0160__Aminus_0p005,nonminimal-beta3__N0160__Aplus_0p005,nonminimal-beta3,160,-0.005,-0.005000000000000003,95.76440293362408,95.76489405754216,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.644956723254836,-0.0004911239180813709,-19.644956723254836,True,337,8.12039324671332e-12,8.12039324671332e-12,1.0325074129013956e-11,-2.6020852139652106e-18,,0.9949952009135734,0.9995276894572227,1.9995276894572227
nonminimal-beta3__N0160__Aminus_0p0025,nonminimal-beta3__N0160__Aplus_0p0025,nonminimal-beta3,160,-0.0025,-0.0025000000000000118,95.76477127781271,95.76489405754216,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.64475671229593,-0.00012277972945184956,-19.64475671229593,True,336,8.891554159617954e-12,8.891554159617954e-12,9.96691618126988e-12,-1.1709383462843448e-17,,0.9974988014022027,0.9997669194654545,1.9997669194654546
nonminimal-beta3__N0160__Aplus_0p0025,nonminimal-beta3__N0160__Aminus_0p0025,nonminimal-beta3,160,0.0025,0.002500000000000001,95.76477127486251,95.76489405754216,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.645228744593624,-0.00012278267965371015,-19.645228744593624,True,334,1.007061101176987e-11,1.007061101176987e-11,1.0031087072093214e-11,8.673617379884035e-19,,0.9974988014021957,0.9997669194655233,1.9997669194655234
nonminimal-beta3__N0160__Aplus_0p005,nonminimal-beta3__N0160__Aminus_0p005,nonminimal-beta3,160,0.005,0.005000000000000004,95.76440293217868,95.76489405754216,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.645014539264594,-0.0004911253634816148,-19.645014539264594,True,338,8.126610495651221e-12,8.126610495651221e-12,9.234168985017277e-12,3.469446951953614e-18,,0.9949952009136376,0.9995276894573596,1.9995276894573597
nonminimal-beta3__N0160__Aplus_0p01,nonminimal-beta3__N0160__Aminus_0p01,nonminimal-beta3,160,0.01,0.009999999999999993,95.7629295449084,95.76489405754216,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.645126337621832,-0.001964512633762183,-19.645126337621832,True,338,8.447909038977741e-12,8.447909038977741e-12,1.1619594175726888e-11,-6.938893903907228e-18,,0.9899807655281757,0.9990307787675107,1.9990307787675108
nonminimal-beta3__N0160__Aplus_0p02,nonminimal-beta3__N0160__Aminus_0p02,nonminimal-beta3,160,0.02,0.019999999999999993,95.75703577059035,95.76489405754216,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.645717379539462,-0.007858286951815785,-19.645717379539462,True,170,8.440137477805365e-12,8.440137477805365e-12,9.255596289392543e-12,-6.938893903907228e-18,,0.9799227506273042,0.997963123735819,1.9979631237358189
minimal-m1-g1__N0040__Aminus_0p02,minimal-m1-g1__N0040__Aplus_0p02,minimal-m1-g1,40,-0.02,-0.020000000000000004,21.729829364039944,21.72906410798095,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.913140147484782,0.0007652560589939128,1.913140147484782,True,49,5.376254996747321e-13,5.376254996747321e-13,6.189493362285248e-13,-3.469446951953614e-18,0.0,0.9801297897067925,0.9981623699856975,1.9981623699856974
minimal-m1-g1__N0040__Aminus_0p01,minimal-m1-g1__N0040__Aplus_0p01,minimal-m1-g1,40,-0.01,-0.010000000000000004,21.72925541272613,21.72906410798095,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.913047451793659,0.0001913047451793659,1.913047451793659,True,52,4.150985111195382e-12,4.150985111195382e-12,7.123190925995004e-13,-3.469446951953614e-18,-1.1102230246251565e-16,0.9900325349344007,0.999080380369085,1.9990803803690849
minimal-m1-g1__N0040__Aminus_0p005,minimal-m1-g1__N0040__Aplus_0p005,minimal-m1-g1,40,-0.005,-0.005000000000000011,21.729111933543358,21.72906410798095,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9130224963248565,4.7825562408121414e-05,1.9130224963248565,True,47,6.159634434454997e-12,7.1771148052457434e-12,7.885914143912487e-13,-1.1275702593849246e-17,-3.3306690738754696e-16,0.9950081447448671,0.9995399886642422,1.9995399886642422
minimal-m1-g1__N0040__Aminus_0p0025,minimal-m1-g1__N0040__Aplus_0p0025,minimal-m1-g1,40,-0.0025,-0.002499999999999999,21.729076064274075,21.72906410798095,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9130069000539152,1.195629312533697e-05,1.9130069000539152,True,47,6.261380303129727e-12,6.261380303129727e-12,5.31574784190525e-13,8.673617379884035e-19,0.0,0.9975020375671981,0.999769943906102,1.9997699439061019
minimal-m1-g1__N0040__Aplus_0p0025,minimal-m1-g1__N0040__Aminus_0p0025,minimal-m1-g1,40,0.0025,0.002499999999999978,21.729076064432476,21.72906410798095,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9130322442606484,1.1956451526629053e-05,1.9130322442606484,True,47,8.470424882334182e-12,8.470424882334182e-12,6.444844657949034e-13,-2.211772431870429e-17,-1.1102230246251565e-16,0.997502037567194,0.9997699439061029,1.9997699439061027
minimal-m1-g1__N0040__Aplus_0p005,minimal-m1-g1__N0040__Aminus_0p005,minimal-m1-g1,40,0.005,0.005000000000000005,21.729111933652707,21.72906410798095,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9130268702838293,4.7825671757095733e-05,1.9130268702838293,True,49,3.980080154342147e-12,3.980080154342147e-12,6.203926261605375e-13,5.204170427930421e-18,0.0,0.9950081447448571,0.9995399886642438,1.9995399886642438
minimal-m1-g1__N0040__Aplus_0p01,minimal-m1-g1__N0040__Aminus_0p01,minimal-m1-g1,40,0.01,0.010000000000000002,21.729255412761535,21.72906410798095,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9130478058571043,0.00019130478058571043,1.9130478058571043,True,96,5.015432513744145e-13,5.015432513744145e-13,6.67021993194794e-13,1.734723475976807e-18,0.0,0.9900325349343981,0.9990803803690859,1.9990803803690858
minimal-m1-g1__N0040__Aplus_0p02,minimal-m1-g1__N0040__Aminus_0p02,minimal-m1-g1,40,0.02,0.01999999999999998,21.72982936406412,21.72906410798095,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9131402079253235,0.0007652560831701294,1.9131402079253235,True,50,5.437317263101704e-13,5.437317263101704e-13,6.119549311733863e-13,-2.0816681711721685e-17,0.0,0.9801297897067835,0.9981623699857,1.9981623699857
minimal-m1-g1__N0080__Aminus_0p02,minimal-m1-g1__N0080__Aplus_0p02,minimal-m1-g1,80,-0.02,-0.020000000000000004,21.737440485484644,21.736672237492865,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9206199794474799,0.0007682479917789919,1.9206199794474799,True,89,8.225087277935472e-12,8.225087277935472e-12,3.76010333980048e-12,-3.469446951953614e-18,-1.1102230246251565e-16,0.9801297371661634,0.9981630081736553,1.9981630081736554
