state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,15,1.9875,1.0070212761582145,1.0058368731810376
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,16,2.12,1.0080561882432835,1.0066923667157082
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,17,2.2525,1.0088903697848193,1.0073813407651344
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,18,2.3850000000000002,1.0095022212771354,1.007886352746563
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,19,2.5175,1.0098758335994524,1.0081945875712073
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,20,2.6500000000000004,1.0100014645793918,1.0082982111188954
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,21,2.7825,1.009875833599453,1.0081945875712077
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,22,2.915,1.0095022212771365,1.007886352746564
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,23,3.0475000000000003,1.0088903697848213,1.0073813407651364
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,24,3.18,1.008056188243286,1.0066923667157106
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,25,3.3125,1.0070212761582176,1.0058368731810408
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,26,3.4450000000000003,1.005812285444468,1.0048364531984395
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,27,3.5775,1.004460147675748,1.0037162662277732
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,28,3.71,1.0029991974439039,1.0025043667757745
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,29,3.8425000000000002,1.0014662249374149,1.0012309673710118
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,30,3.975,0.9998994910741136,0.9999276585713425
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,31,4.1075,0.9983377369462869,0.9986266086697726
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,32,4.24,0.996819216294816,0.9973597648681368
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,33,4.3725000000000005,0.9953807756505538,0.9961580760829755
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,34,4.505,0.9940570021296843,0.9950507554342086
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,35,4.6375,0.9928794540951522,0.9940645980501345
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,36,4.7700000000000005,0.9918759853919783,0.99322336729362
